GeneID,Exp_leaf,Exp_bud
MgIM767.03G052200,2.19411876905169,4.40245144221106
MgIM767.10G046600,2.19284372089295,15.5066030151513
MgIM767.06G016500,2.19227962375282,1.87085079060924
MgIM767.05G131600,2.19088047166651,3.14123799298276
MgIM767.06G033900,2.19065359982945,4.95977207675073
MgIM767.08G032200,2.1905176179034,30.4549353448544
MgIM767.14G277000,2.19049990899792,162.675674539669
MgIM767.14G058900,2.18605289177324,0.509134301582398
MgIM767.06G021700,2.18540344885737,4.94837365072732
MgIM767.13G014900,2.18296447885892,11.6265195663501
MgIM767.13G163600,2.18197946274227,0.252209105451624
MgIM767.12G149700,2.18179087664553,1.43632043579224
MgIM767.11G040000,2.18083127964582,10.8740063702519
MgIM767.04G144200,2.18054789027604,3.07298383336714
MgIM767.07G053700,2.1786026605609,1.31434592774675
MgIM767.05G102100,2.17708677946548,8.19589537916504
MgIM767.08G182100,2.17682275926995,0.637235051727492
MgIM767.07G017500,2.17656345193303,2.06753190000127
MgIM767.10G093400,2.17515535209268,5.1090588053541
MgIM767.03G098600,2.17326843920094,2.73345076548269
MgIM767.11G058500,2.1724439790333,8.32803085321593
MgIM767.01G029800,2.17082233557226,3.17898515328065
MgIM767.09G124100,2.17044520729511,1.22973859978994
MgIM767.05G107800,2.16972317274654,27.0936131943675
MgIM767.04G130600,2.1690454090707,4.80905463378572
MgIM767.09G121500,2.168618011137,17.9054455490332
MgIM767.04G099300,2.16825512254526,3.47930060000738
MgIM767.06G016100,2.16817505137638,0.546602276567833
MgIM767.03G100400,2.16695718274342,9.0674621875981
MgIM767.13G073200,2.16557364941506,15.8608148659427
MgIM767.13G130700,2.16333480369675,93.183357687253
MgIM767.08G186500,2.16119031943845,5.5384636203194
MgIM767.06G060200,2.1609627631787,8.41850754242618
MgIM767.02G074700,2.15899187068078,4.42265993496576
MgIM767.03G035100,2.15866988207835,2.34710339877803
MgIM767.11G091300,2.15807442680916,3.27837786411702
MgIM767.02G024000,2.15539462636538,6.5170754557922
MgIM767.14G120800,2.15479466270436,7.8867024885571
MgIM767.09G122400,2.1542816467043,7.93679784410832
MgIM767.14G263600,2.15395286501626,2.7694151621418
MgIM767.12G167200,2.14693655273413,70.592902375369
MgIM767.14G208000,2.14667380098334,12.788505181711
MgIM767.11G108600,2.14449240623921,4.213981084268
MgIM767.08G175600,2.14419538148963,1.90268290533913
MgIM767.09G100900,2.14395048299833,1.01808823347174
MgIM767.04G062300,2.1425704280115,8.45061677688425
MgIM767.08G206200,2.14138921179048,1.36590891130505
MgIM767.12G005800,2.14066962355101,5.28962439716762
MgIM767.11G094200,2.14044430290932,0.239732553887022
MgIM767.12G099700,2.13960793625477,7.66076175183228
MgIM767.02G121300,2.13783810661502,10.648709016837
MgIM767.14G205800,2.13638157183716,71.8660110233318
MgIM767.12G061900,2.1363620510793,5.19171046735229
MgIM767.14G295700,2.13570465579759,21.6129592081079
MgIM767.12G081700,2.13568515864124,42.4069284582843
MgIM767.03G040600,2.13469023781992,8.8725336532862
MgIM767.09G062500,2.13148707658823,11.5470786320764
MgIM767.03G094700,2.12980625549465,14.558254393015
MgIM767.08G215800,2.12958248256987,1.94211511178056
MgIM767.13G080800,2.12954893083212,4.35806424492591
MgIM767.03G064100,2.12857390322789,7.36640711994037
MgIM767.11G120900,2.12663909176415,3.2510136913149
MgIM767.13G006200,2.12573408107712,4.43190838958969
MgIM767.11G080400,2.1247650496507,1.73873638514607
MgIM767.03G007500,2.12399652100949,8.32648753853114
MgIM767.04G051200,2.12382195260317,1.12908463560119
MgIM767.04G178700,2.12306975625701,5.84388093355363
MgIM767.06G045000,2.12233660541423,2.19932966797943
MgIM767.13G191500,2.1208813387522,0.765442515373537
MgIM767.04G106500,2.11983687917113,5.21427615630117
MgIM767.14G097400,2.11889230663205,9.44066827944656
MgIM767.06G071600,2.1182432114654,35.8455687219882
MgIM767.02G143500,2.11800355523795,4.42766885308868
MgIM767.05G047400,2.11602905886523,11.011862097147
MgIM767.01G051500,2.11475108981877,3.16133893926934
MgIM767.06G180800,2.11429312879644,5.03027216356916
MgIM767.02G119800,2.11348067242548,0.417831449500325
MgIM767.09G102400,2.11327333669669,3.8644422646496
MgIM767.05G132200,2.11209194997897,67.0680297277399
MgIM767.09G097400,2.11051933197113,7.45745487517091
MgIM767.11G022800,2.10819549423613,7.47976120310813
MgIM767.08G020400,2.10814345914418,16.0057958908442
MgIM767.08G122800,2.10783636309672,2.62432778599312
MgIM767.12G082300,2.1061153672161,6.70089039538474
MgIM767.12G071700,2.10585876515959,4.30645819931506
MgIM767.10G114700,2.10485406385301,0.815557976624993
MgIM767.02G095400,2.10428360090299,7.49661044232968
MgIM767.02G031700,2.10298202076493,4.75197914588424
MgIM767.11G130800,2.10182659387796,7.43236148780407
MgIM767.08G067200,2.10025098778851,1.25833568653819
MgIM767.14G074900,2.09959995465322,0.0296745443190586
MgIM767.13G092600,2.09930368329454,7.84694490264627
MgIM767.04G109000,2.09705488721601,4.60958582962108
MgIM767.02G071500,2.09562428322199,5.33119077575538
MgIM767.08G069600,2.09545336100539,10.76929347333
MgIM767.03G011900,2.09536889230052,4.82919734452785
MgIM767.11G061500,2.09432126229977,16.7128814933203
MgIM767.13G116300,2.09351249594737,6.54957359943932
MgIM767.10G120900,2.09283046108133,5.82078017443522
MgIM767.05G135700,2.09256959790651,7.11768775487919
MgIM767.05G051800,2.09241277218292,3.98157322324249
MgIM767.01G034300,2.09229327394838,3.95546697087519
MgIM767.12G149400,2.09204743466072,17.6532592533438
MgIM767.14G286900,2.09203483744849,8.0973613059788
MgIM767.14G113500,2.08935815931037,2.48445346770764
MgIM767.10G146500,2.08878817364239,7.19614702475521
MgIM767.02G113400,2.0884671070422,11.6534154935805
MgIM767.02G159500,2.08813219236239,20.5692906699098
MgIM767.10G013500,2.08803818671438,1.71180914507634
MgIM767.09G045000,2.08755581374445,6.19719464988831
MgIM767.08G176000,2.08674090608652,14.6632395497026
MgIM767.03G063700,2.08636987032399,4.77994858682106
MgIM767.09G046100,2.08629109194411,2.1858508982031
MgIM767.14G024400,2.08552495357052,4.14307332245522
MgIM767.14G277800,2.08266225858164,3.44451658153959
MgIM767.03G058300,2.08128947688618,6.91706990802305
MgIM767.10G090700,2.08048305024823,5.1345818266586
MgIM767.03G020300,2.08041761868881,14.4689480621635
MgIM767.06G016000,2.07884670030141,2.15718023735021
MgIM767.06G167000,2.07883779822564,11.518747255711
MgIM767.03G028500,2.07763685571681,5.96149552396124
MgIM767.11G013300,2.07639427927541,0.206576148897024
MgIM767.02G089200,2.07535038834594,3.26018461148216
MgIM767.14G193200,2.07513372974032,5.02791038641895
MgIM767.09G026600,2.0750291063466,6.85620362405798
MgIM767.14G192900,2.07394817333663,7.14916039668984
MgIM767.10G013000,2.07351174025777,26.8126012647353
MgIM767.12G123300,2.07311066169895,4.95380826387438
MgIM767.13G171300,2.07304941411382,2.79323561530826
MgIM767.03G086800,2.07248823178064,1.76686092911683
MgIM767.11G056200,2.07176065435282,6.37651104018856
MgIM767.01G048700,2.07133363486289,3.47429300183951
MgIM767.14G054800,2.07067331256124,3.80867243901465
MgIM767.08G114800,2.070555299113,3.71386687113208
MgIM767.08G202000,2.06764048800055,3.56622432612874
MgIM767.11G039200,2.06678643856366,2.36369128392414
MgIM767.02G130500,2.06676788067468,3.02464095881136
MgIM767.14G291000,2.06649226446894,10.0683649441275
MgIM767.12G113300,2.0650305236994,9.20079125000008
MgIM767.01G009400,2.06416130424771,1.2946858633262
MgIM767.04G089800,2.06410626134788,16.3569714779107
MgIM767.06G055900,2.06384509955775,4.3026785750764
MgIM767.08G132200,2.06381740659432,20.3425690128487
MgIM767.05G006400,2.06259923362881,3.84392497138281
MgIM767.06G095700,2.06232113056,347.446394960944
MgIM767.03G101700,2.06182896044057,4.28357353055124
MgIM767.06G065300,2.06008983186104,0.563071820919583
MgIM767.14G297700,2.05629283991472,6.33377776496139
MgIM767.08G020200,2.05473388710551,7.4085004428454
MgIM767.10G107400,2.05311492810419,0.191465424635769
MgIM767.05G039600,2.05311447952367,4.60811583610529
MgIM767.01G009000,2.05254889082812,30.1481042442236
MgIM767.12G003600,2.05242929331467,12.6827454741417
MgIM767.14G162600,2.05237007201434,7.2135107165318
MgIM767.11G047000,2.05166476529395,2.19248126809829
MgIM767.03G099100,2.05078620378486,3.62957507971915
MgIM767.06G178400,2.04854120292155,7.07543630470397
MgIM767.03G025300,2.04665512163428,8.87929629712061
MgIM767.06G146000,2.04638745669671,2.19622002121178
MgIM767.10G052600,2.04488023321601,49.1518089271277
MgIM767.02G031200,2.04470885691639,0.442793174049987
MgIM767.13G106700,2.0420847781109,4.67843970504019
MgIM767.12G100500,2.04082554369455,14.1738699571845
MgIM767.14G136500,2.04077375961018,4.18651033928375
MgIM767.08G078400,2.04061059051412,5.12688224995116
MgIM767.05G116100,2.03929899267433,1.75972500969832
MgIM767.03G076500,2.03890789007972,41.9385036395096
MgIM767.06G036600,2.03888586895138,17.4461536093457
MgIM767.01G095400,2.03596993914345,7.97683479602997
MgIM767.13G115900,2.03455804560684,1.74700424303803
MgIM767.14G274600,2.030883217612,37.5125299469568
MgIM767.12G112100,2.03086239293887,3.66691897128436
MgIM767.10G121800,2.03051061239113,2.20770585014678
MgIM767.13G105800,2.02521158947606,6.96717537854214
MgIM767.14G263100,2.02469866227441,5.64197579861896
MgIM767.11G057100,2.02319388781076,4.02696290599527
MgIM767.06G083500,2.02294964584899,1.85066318177971
MgIM767.08G118500,2.02252376068406,35.5705840539425
MgIM767.08G133400,2.02143192751624,6.69120282859533
MgIM767.02G019600,2.02027440925014,30.0135882367686
MgIM767.06G023200,2.02012851958817,18.6582880082773
MgIM767.04G100800,2.01946838099362,11.504509709677
MgIM767.11G122400,2.01888537052299,1.59220031442061
MgIM767.14G105500,2.01729905875577,5.71486057281133
MgIM767.07G092700,2.01608400818483,0.0629279854599325
MgIM767.11G038600,2.01572327430535,10.5909605138887
MgIM767.14G090900,2.01566834690558,3.08226824827791
MgIM767.14G173800,2.01466705730551,2.98497871159609
MgIM767.04G036100,2.01391732118224,2.40059713156659
MgIM767.11G071300,2.0133457610328,14.0324964326313
MgIM767.10G093600,2.0132316382391,30.6633172449979
MgIM767.04G161400,2.01284822576939,4.84246120999646
MgIM767.13G074700,2.0126829033246,0.0482389506556959
MgIM767.08G186200,2.01239274592194,15.4657570213717
MgIM767.14G073800,2.01192190909465,0.284390538245867
MgIM767.06G057600,2.01048353141816,5.98083565260039
MgIM767.05G117600,2.00996383464785,0.0782102925819233
MgIM767.02G137900,2.00959284163538,14.4064095568565
MgIM767.04G123300,2.00657971274984,0.740937343894468
MgIM767.03G044800,2.00641113532854,136.98426543522
MgIM767.13G167800,2.00631282680522,5.00390513114768
MgIM767.10G147200,2.00590341251958,10.5712116490209
MgIM767.13G095300,2.00470829085631,10.0426947837385
MgIM767.07G007900,2.00444805243818,5.20854991835617
MgIM767.05G126800,2.00431444203541,22.6698718932088
MgIM767.11G076900,2.00406306134165,0.657440850635327
MgIM767.11G028400,2.00129854228374,5.21426375408604
MgIM767.05G073900,2.00125510361188,49.7526513636937
MgIM767.14G204100,2.00043122870514,51.1002172761042
MgIM767.12G102800,1.99991473359735,27.3129453319446
MgIM767.04G225700,1.99978312740521,4.76204174075716
MgIM767.04G184200,1.99898789894922,8.14528764247404
MgIM767.13G003300,1.99811168529888,2.707486788509
MgIM767.06G113900,1.99667351328752,15.8965858178705
MgIM767.02G033100,1.99662339821549,7.5733673257944
MgIM767.10G101100,1.99655026718344,5.74473811549621
MgIM767.07G074400,1.99412064168251,3.92060180789303
MgIM767.13G026700,1.99382459722233,7.7879959989386
MgIM767.06G183100,1.9938016332154,36.9495772367132
MgIM767.12G133400,1.99039768701003,24.7017421801903
MgIM767.08G017500,1.98819268602992,3.52563742773087
MgIM767.05G061400,1.9876536160908,3.4206035049069
MgIM767.07G029400,1.98749426522511,9.06130063771414
MgIM767.09G108500,1.98546566063343,6.97878435985236
MgIM767.10G174000,1.98271975962369,5.47570660872389
MgIM767.02G101400,1.98267231264645,3.37279505197669
MgIM767.13G191400,1.98236699524642,2.39626639044867
MgIM767.14G311300,1.9807104703958,30.8140240708007
MgIM767.06G019100,1.97983768675187,2.36473080069719
MgIM767.08G219700,1.97868144914161,8.49126143314217
MgIM767.08G162400,1.97854043342768,7.92093010268552
MgIM767.10G001300,1.97851952387886,1.77976111053527
MgIM767.04G016300,1.97785159414457,0.0022445973379276
MgIM767.01G087000,1.97700683309936,7.66866744014806
MgIM767.14G324100,1.97422745693914,1.49076431799611
MgIM767.10G086800,1.97320633579361,2.18186721071692
MgIM767.01G096400,1.97303880566647,2.30890455035809
MgIM767.07G024800,1.97115464408791,11.3765042339609
MgIM767.02G145400,1.97097530563089,0.55557781217655
MgIM767.08G097300,1.9706753140325,5.17855658627929
MgIM767.06G063000,1.96734618859562,13.5171816906332
MgIM767.12G101500,1.96675235696405,0.683130008873021
MgIM767.01G042400,1.96589800693284,0.0483692873202976
MgIM767.12G170200,1.96585567354444,3.81429945982561
MgIM767.12G167000,1.96314574253867,1.40172572578727
MgIM767.11G053500,1.96242136067464,4.74293649299001
MgIM767.03G086600,1.95879467886958,43.9663580363739
MgIM767.02G030900,1.95681075938833,14.2249095045697
MgIM767.08G109600,1.95665978181243,5.46481353149952
MgIM767.12G095800,1.95614962599257,9.40067769733158
MgIM767.08G215900,1.95576141705267,7.2206816838706
MgIM767.04G046900,1.95518720332374,0.639527345422308
MgIM767.08G203800,1.95512589218752,2.89345432283577
MgIM767.02G000500,1.95498636165924,1.21125579621073
MgIM767.07G088500,1.953526942126,1.09189230266237
MgIM767.09G100000,1.9527040210242,6.39851974785755
MgIM767.08G027900,1.95239376697584,6.71282576512455
MgIM767.08G111800,1.95190748253389,61.7300112236614
MgIM767.09G121300,1.95190426918197,2.14304876872783
MgIM767.14G064900,1.95154650664761,2.38755813100323
MgIM767.04G070800,1.95090161711128,16.3304439305337
MgIM767.02G123700,1.94988354694448,1.05947178582859
MgIM767.01G107000,1.94946835048113,2.36370209221478
MgIM767.13G084700,1.94586802865631,67.5866660107482
MgIM767.09G034200,1.94557548472069,3.97137153557953
MgIM767.07G078100,1.94534196478823,139.562470329734
MgIM767.05G111500,1.94426958069904,24.9042358780917
MgIM767.04G074300,1.94402819893305,9.1006430165628
MgIM767.05G052800,1.94331485690937,0.761924353363545
MgIM767.14G123600,1.940646153731,4.18148204958364
MgIM767.11G079200,1.93976512754294,129.11305864513
MgIM767.10G066200,1.93955054193549,21.1379581355063
MgIM767.04G140500,1.93925272385747,1.75396462121311
MgIM767.13G076200,1.93852452964728,8.7692374347189
MgIM767.12G134900,1.93755094136888,16.8934306142208
MgIM767.14G167900,1.93597221538887,6.50238034351823
MgIM767.02G009100,1.93550917221787,4.57110567535583
MgIM767.03G043300,1.93495862133529,2.37907172749009
MgIM767.13G166800,1.93408561713723,2.85136719558835
MgIM767.09G022700,1.93378867285035,10.2747848084296
MgIM767.12G017900,1.93377523513786,0.617810668290765
MgIM767.13G063700,1.93134456736445,0.331492856492514
MgIM767.04G200200,1.93132637097472,7.27748707971888
MgIM767.12G157600,1.9304842469528,1.26641954426674
MgIM767.09G037400,1.92990357190298,6.21878149096581
MgIM767.04G160800,1.92833675376562,8.72492280538813
MgIM767.06G035800,1.92833524587209,4.15083066340812
MgIM767.02G137700,1.92741998687033,2.67721405580111
MgIM767.02G067000,1.92723797113644,2.75314135355655
MgIM767.13G112300,1.92693643232743,3.59981972269821
MgIM767.09G006600,1.92668429418701,4.74053848032793
MgIM767.02G027800,1.92662003696189,2.58504335608703
MgIM767.14G120100,1.9261676847679,26.0909780151256
MgIM767.04G189100,1.92581018395194,125.63627084939
MgIM767.02G071600,1.92563298087836,3.59390753895742
MgIM767.04G089500,1.92525839330435,1.56053917071991
MgIM767.13G188900,1.92334587428819,16.9850076351853
MgIM767.10G022300,1.92328046046711,7.95254116950388
MgIM767.14G002700,1.92094811177017,48.9150622088333
MgIM767.01G084700,1.91938899102639,4.63769266193188
MgIM767.06G096900,1.91931074597944,17.4811763199413
MgIM767.14G240700,1.91917065685356,5.20709652540007
MgIM767.13G098900,1.91851914741256,25.765986341142
MgIM767.10G141700,1.91811688346922,7.32480564240552
MgIM767.06G083400,1.91732462073131,11.8004270392347
MgIM767.13G110700,1.9162252389281,5.52531278541317
MgIM767.06G026900,1.91464875371363,5.1750428108235
MgIM767.04G083900,1.9142779474292,3.34571863136918
MgIM767.04G115600,1.9142196832366,0.0812394715496836
MgIM767.10G076400,1.91388066804314,6.76575607716382
MgIM767.07G009000,1.91270179045803,13.5438287315066
MgIM767.01G098900,1.91177278349117,4.22444408427019
MgIM767.14G227300,1.91131372814633,12.6138939230679
MgIM767.12G155000,1.91125738550212,12.4409017163822
MgIM767.01G090500,1.91101046732478,1.40900659435463
MgIM767.01G065000,1.91059611616053,1.94821848390755
MgIM767.05G040200,1.90955569218401,25.5256752612866
MgIM767.06G142600,1.90945372444178,0.0048220247059909
MgIM767.02G081000,1.90898069607903,20.9686547470614
MgIM767.11G059900,1.90824992844126,2.21123530960201
MgIM767.12G131400,1.90799223508232,0.15025990666282
MgIM767.13G092200,1.907311697842,6.87198736433801
MgIM767.03G035300,1.90708382376024,14.1239903489271
MgIM767.10G139800,1.90534062871506,7.3345302210322
MgIM767.08G084100,1.90210768981172,2.05338078576629
MgIM767.02G115100,1.90130432149953,0.965651301337769
MgIM767.04G152900,1.90087651296403,6.60901087574059
MgIM767.04G005600,1.90060334105028,4.03623041712808
MgIM767.12G115000,1.89502533503299,3.30876804154514
MgIM767.07G034200,1.89393639713013,6.67927700120112
MgIM767.10G079100,1.89390591630648,83.3886502172987
MgIM767.12G179600,1.89384400931233,1.98890687897616
MgIM767.06G152200,1.89375479621213,15.8533692767443
MgIM767.05G044700,1.89360029351194,3.55764822945104
MgIM767.09G118800,1.89295428216494,2.86057134545429
MgIM767.11G059300,1.89200201636399,112.473904035112
MgIM767.05G027400,1.8918844438965,13.0042150183765
MgIM767.13G092300,1.89143131418355,4.27116762250541
MgIM767.10G071200,1.89076262166554,6.10633584730409
MgIM767.08G102300,1.88863306742037,4.77652545506201
MgIM767.03G000500,1.88828617147628,2.32132789267092
MgIM767.03G015900,1.88760389018602,3.28216384191196
MgIM767.12G010100,1.88729205851674,4.99459310317001
MgIM767.12G147000,1.88712164806682,10.8381088996652
MgIM767.04G178200,1.8865398679452,4.23614469864767
MgIM767.14G141400,1.88653114310172,3.81885367271168
MgIM767.14G144800,1.8862111797643,28.98250553861
MgIM767.14G064400,1.88586220151557,3.38039561753769
MgIM767.06G165800,1.88503457617092,11.9176977113185
MgIM767.09G048200,1.88412868493569,14.6217991085964
MgIM767.14G241200,1.88404250654279,2.68815118713437
MgIM767.14G314500,1.88401218669168,16.9242161249649
MgIM767.12G176000,1.88105685037059,15.9533850846448
MgIM767.04G222300,1.87851730439054,8.05621701076674
MgIM767.02G179000,1.87843747614179,50.5939360919535
MgIM767.13G151500,1.87816603848425,7.66904222790436
MgIM767.04G043300,1.87760181210837,9.31982399092622
MgIM767.11G113800,1.87676761500064,0.374049275959813
MgIM767.08G169000,1.87607034852437,20.4547740702751
MgIM767.01G004400,1.8751652196615,4.95952056642789
MgIM767.01G028600,1.8751373455968,26.1089978068153
MgIM767.08G220000,1.87439094162648,2.47219557794205
MgIM767.14G273700,1.87403386089745,3.75571920473646
MgIM767.04G122200,1.873161333478,0.661925356917238
MgIM767.11G078900,1.87307566239788,7.94497573651719
MgIM767.14G249800,1.87266287000066,1.20138272236023
MgIM767.07G032600,1.87186646784107,4.02066756946073
MgIM767.14G035100,1.87074318659648,148.455301095607
MgIM767.08G145100,1.86963351685936,0.380175329930561
MgIM767.07G002600,1.86863158916466,4.9053472471165
MgIM767.04G154400,1.86831707179899,0.661314021520678
MgIM767.02G154500,1.86806234853814,7.26619148092383
MgIM767.10G084700,1.8677630174378,3.8538465054511
MgIM767.07G013900,1.8675697287887,5.78169743808507
MgIM767.04G047800,1.86730748731226,5.90476279773522
MgIM767.01G043700,1.86672993313373,14.3170477514109
MgIM767.14G180000,1.86614388320312,3.05281514834659
MgIM767.03G091700,1.86612337904844,2.87257733952239
MgIM767.14G268600,1.86607066909172,8.34556211826467
MgIM767.02G058100,1.86587338567149,14.7643693283184
MgIM767.04G056800,1.86541480446944,6.61489802483009
MgIM767.01G029300,1.86539606364729,35.9195259167041
MgIM767.09G009800,1.86495950754259,0.0234012133816943
MgIM767.02G055600,1.86346925569043,4.35472414999022
MgIM767.13G108100,1.86329307039077,21.0361774453532
MgIM767.05G027700,1.86318842621836,0.309048642578364
MgIM767.14G242700,1.86291800142048,1.19802183630975
MgIM767.08G029300,1.85983688861307,6.60356566550254
MgIM767.13G085300,1.85878470542074,2.52008363896707
MgIM767.07G015300,1.85872637977773,5.92865954358294
MgIM767.02G138500,1.85800408046942,1.01700490117566
MgIM767.05G021400,1.85587614132337,2.17947391594703
MgIM767.13G087900,1.85583763335879,1.99903197846743
MgIM767.12G117400,1.85527276219291,1.94877698750321
MgIM767.05G107200,1.85501118628047,315.38601081773
MgIM767.04G105000,1.85443375362538,12.3609943215001
MgIM767.12G079900,1.85439823634352,14.3917703011359
MgIM767.09G127800,1.85421502073455,4.42706928498121
MgIM767.04G208500,1.85331583908813,3.71245157058521
MgIM767.11G062400,1.85301813580558,0.454344158713656
MgIM767.06G182700,1.85257643321838,4.3524996822627
MgIM767.14G161800,1.85037240874323,8.12991110564303
MgIM767.05G076400,1.84973397232146,6.73473203162287
MgIM767.10G138200,1.84956558389877,6.03350002155833
MgIM767.06G016400,1.84946339826349,3.83235640950804
MgIM767.13G181000,1.84780354524485,18.3357519413569
MgIM767.10G162000,1.84717087617,3.78463071271739
MgIM767.14G199200,1.84662250882983,1.61322993560855
MgIM767.06G026200,1.84630023717498,1.54564929676985
MgIM767.02G135800,1.84612250604019,3.9543080359975
MgIM767.12G095600,1.84544878519306,27.6762922182925
MgIM767.09G026700,1.8451200046351,10.6214992800654
MgIM767.09G051000,1.84455530329754,11.5264644153189
MgIM767.11G120700,1.84416008510591,12.0797650584685
MgIM767.14G142900,1.84284477188933,15.4867903244771
MgIM767.01G094300,1.84282448320592,1.71027166610142
MgIM767.13G082900,1.84278343417763,5.49018668942283
MgIM767.06G003900,1.84092515436032,51.7683642515474
MgIM767.12G005200,1.84089205764109,3.98828104744205
MgIM767.11G052200,1.83978798393843,11.8224596310744
MgIM767.11G057900,1.83955779829693,1.17872918063859
MgIM767.13G167200,1.83778126884577,4.97505296727714
MgIM767.12G037000,1.8375919472085,2.80151883215838
MgIM767.11G080600,1.83614813927323,3.44558562630294
MgIM767.12G147100,1.835495164696,4.59488125116779
MgIM767.09G035600,1.83531499397742,5.5473719307669
MgIM767.03G096600,1.83218385600226,29.0671810275881
MgIM767.14G183200,1.83215322828711,0.564269170607222
MgIM767.06G080800,1.83207714227757,101.608942030357
MgIM767.09G077700,1.83089507362848,10.1976810643724
MgIM767.03G013600,1.83081318926684,18.5906681195074
MgIM767.10G017500,1.82980791584524,7.67466348236552
MgIM767.11G011800,1.82977722988238,0.797016805691173
MgIM767.05G061200,1.82903285469963,13.4489313934911
MgIM767.09G055500,1.82801209557659,1.65076516372093
MgIM767.05G060000,1.82793741528482,0.0718385934671983
MgIM767.06G055500,1.82669603128782,2.98429563839273
MgIM767.01G079500,1.82550063495743,3.89349039984397
MgIM767.08G049700,1.825140098748,3.9548311454352
MgIM767.03G007800,1.82336707416392,19.2596932299843
MgIM767.01G069400,1.82236011213393,0.391352479381416
MgIM767.03G007100,1.82208382862763,1.2267921837727
MgIM767.07G015100,1.82077899483873,13.4059696056565
MgIM767.14G255500,1.82004759153886,0.95289184990794
MgIM767.11G048800,1.8196897318806,4.44892556540799
MgIM767.14G156200,1.81957050081635,2.12107930678503
MgIM767.14G274400,1.81921544726443,6.52367747879019
MgIM767.12G174000,1.81699175433798,4.0482857498554
MgIM767.12G016100,1.81689680282137,18.7095956863752
MgIM767.02G178000,1.81630218193801,2.78100208947525
MgIM767.08G005100,1.81574547466209,0.858158626867184
MgIM767.13G093400,1.81521897238791,27.1710616506777
MgIM767.11G000400,1.81481153400769,3.40891768132472
MgIM767.08G107500,1.81326717263085,5.19115287244853
MgIM767.06G091700,1.81232485796962,4.54178084021242
MgIM767.10G061200,1.81142846641004,19.2316353242248
MgIM767.13G082600,1.81105680658992,33.0416544301626
MgIM767.04G161200,1.81008887954918,1.0761988684882
MgIM767.13G070100,1.80675070683257,3.837904157286
MgIM767.14G027100,1.80654063750273,3.28975487428962
MgIM767.13G178600,1.80652846410725,95.751154840558
MgIM767.14G300600,1.8064105007509,0.77248827731384
MgIM767.08G045100,1.80476614431463,13.2724538083397
MgIM767.09G035200,1.80320832425447,3.01462740918959
MgIM767.14G190700,1.8029080672358,4.77091217798892
MgIM767.09G024500,1.80264446011661,5.17468261461377
MgIM767.12G124100,1.80186159217234,1.08713568908666
MgIM767.14G297400,1.80159286848539,50.3152452529379
MgIM767.04G066000,1.79944038674184,35.1042972690928
MgIM767.05G118600,1.79928113506572,10.4410526081654
MgIM767.03G109900,1.79904551598442,4.5690550701695
MgIM767.12G104400,1.79706243832089,19.0783961142952
MgIM767.11G009100,1.79585088665006,0.0299238936254575
MgIM767.02G001000,1.79477833452533,1.3964231372808
MgIM767.03G089600,1.79439073690858,5.86280543872918
MgIM767.11G087400,1.79285104161391,41.7424818750932
MgIM767.06G066700,1.79244212366945,9.2748976255479
MgIM767.06G039800,1.79224406426875,4.74904469038764
MgIM767.12G078100,1.79022911403204,0.0170484774796526
MgIM767.08G005600,1.78981321755953,8.98271647565123
MgIM767.10G016300,1.78891967845325,11.0868398638929
MgIM767.12G059900,1.7886418793293,0.820505329093877
MgIM767.04G204100,1.78647981553238,4.45059899051145
MgIM767.07G066000,1.78626243801573,5.13371738524005
MgIM767.06G195800,1.78615101339718,4.31423700616393
MgIM767.09G027600,1.78550561474557,6.69535427233752
MgIM767.12G155400,1.78436517455275,5.10956542463658
MgIM767.11G057300,1.78411205860848,3.85249706515291
MgIM767.08G016500,1.78405559294766,4.80242557589317
MgIM767.05G040000,1.7840332225724,13.8296025270926
MgIM767.01G067100,1.78289972471182,5.3213502679971
MgIM767.14G056300,1.7826754455147,6.09949034158192
MgIM767.12G002000,1.78216844697075,9.79789940080691
MgIM767.02G059300,1.78013811768399,7.07697894969381
MgIM767.03G028100,1.77950592558827,61.2513366110537
MgIM767.07G010600,1.77780802978938,2.97449885260505
MgIM767.13G107900,1.77753460610323,11.9629780266279
MgIM767.12G072300,1.77717790470534,25.6905015357504
MgIM767.14G244900,1.77697973373997,0.222364038042069
MgIM767.11G022100,1.77691936608107,0.143126226200238
MgIM767.08G041500,1.77681337561494,1.01970489164224
MgIM767.13G029300,1.77637890697658,0.0744304308458112
MgIM767.01G008600,1.77407245971529,3.05906615696497
MgIM767.08G159200,1.77386520948243,7.94994412714642
MgIM767.04G010700,1.77138805396786,9.27516035356968
MgIM767.06G191000,1.77137824779641,1.50810084918717
MgIM767.09G105000,1.77125785888353,16.1305644316026
MgIM767.06G141900,1.77091155476875,9.44481168075339
MgIM767.14G099400,1.76979392400976,0.845408103664176
MgIM767.09G060200,1.76680011346921,3.68841802302216
MgIM767.14G146800,1.76590919346134,0.090581009761532
MgIM767.04G220400,1.76498108883104,5.55103329275181
MgIM767.11G055500,1.76421466562781,1.70551246917491
MgIM767.11G083700,1.76385958575108,2.025505953103
MgIM767.14G296800,1.76294073425432,2.25286007328141
MgIM767.04G205500,1.76293960384656,7.20644548468753
MgIM767.05G134300,1.76267947571161,7.47547599362373
MgIM767.14G208900,1.76263408507444,3.50055195753216
